Devices,Lane,PercentageCar,AverageDistance,TimeOccupy,Traffic,Speed,Time
171170317010013,32,30,306,2,11.0,47.45454545454545,2019-07-02 23:21:16
171170317010013,11,28,471,0,14.0,83.0,2019-07-02 23:21:15
171170317010013,12,14,788,0,8.5,70.11764705882354,2019-07-02 23:21:15
171170317010013,31,0,716,1,4.0,36.25,2019-07-02 23:21:15
171170317010013,32,44,172,0,15.5,34.645161290322584,2019-07-02 23:21:15
171170317010013,11,46,467,0,13.0,75.0,2019-07-02 23:21:15
171170317010013,12,12,543,0,11.5,68.6086956521739,2019-07-02 23:21:15
171170317010013,31,0,951,2,5.0,38.8,2019-07-02 23:21:15
171170317010013,32,33,213,5,31.0,35.58064516129032,2019-07-02 23:21:15
171170317010013,11,33,607,1,3.0,77.0,2019-07-02 23:21:14
171170317010013,12,0,789,1,8.5,64.29411764705883,2019-07-02 23:21:14
171170317010013,31,0,1000,0,1.0,30.0,2019-07-02 23:21:14
171170317010013,32,25,342,2,15.5,37.19354838709677,2019-07-02 23:21:14
171170317010013,11,12,609,0,8.0,74.75,2019-07-02 23:21:13
171170317010013,12,22,609,1,19.5,57.53846153846154,2019-07-02 23:21:13
171170317010013,31,0,817,7,7.0,24.0,2019-07-02 23:21:13
171170317010013,32,11,251,1,21.0,27.619047619047624,2019-07-02 23:21:13
171170317010013,11,25,526,0,8.0,80.0,2019-07-02 23:21:12
171170317010013,12,16,428,1,23.0,61.21739130434783,2019-07-02 23:21:12
171170317010013,32,42,182,2,31.0,43.29032258064516,2019-07-02 23:21:12
171170317010013,31,28,343,5,7.0,22.0,2019-07-02 23:21:12
171170317010013,11,12,691,0,8.0,78.0,2019-07-02 23:21:11
171170317010013,12,20,773,0,5.5,68.63636363636364,2019-07-02 23:21:11
171170317010013,32,10,320,2,11.5,49.0,2019-07-02 23:21:11
171170317010013,31,0,1000,0,1.0,40.0,2019-07-02 23:21:11
171170317010013,11,0,957,0,5.0,84.0,2019-07-02 23:21:11
171170317010013,12,20,499,0,13.5,69.07407407407408,2019-07-02 23:21:11
171170317010013,31,0,850,0,2.0,50.0,2019-07-02 23:21:11
171170317010013,32,27,227,1,20.5,32.365853658536594,2019-07-02 23:21:11
171170317010013,12,38,304,1,20.0,67.775,2019-07-02 23:21:10
171170317010013,11,38,339,0,18.5,77.67567567567569,2019-07-02 23:21:10
171170317010013,31,0,1000,1,1.0,21.0,2019-07-02 23:21:10
171170317010013,32,0,388,3,10.0,48.3,2019-07-02 23:21:10
171170317010013,11,16,466,0,15.5,74.7741935483871,2019-07-02 23:21:09
171170317010013,12,11,466,1,16.0,51.1875,2019-07-02 23:21:09
171170317010013,31,33,671,5,3.0,24.0,2019-07-02 23:21:09
171170317010013,32,12,335,2,10.0,49.6,2019-07-02 23:21:09
171170317010013,11,18,698,0,15.0,68.43333333333334,2019-07-02 23:21:08
171170317010013,12,0,612,1,14.5,55.620689655172406,2019-07-02 23:21:08
171170317010013,32,46,314,0,14.5,50.0,2019-07-02 23:21:08
171170317010013,31,0,1000,2,3.0,63.0,2019-07-02 23:21:08
171170317010013,11,22,632,0,9.0,80.0,2019-07-02 23:21:07
171170317010013,12,0,807,0,4.5,73.33333333333333,2019-07-02 23:21:07
171170317010013,31,0,835,0,2.0,33.0,2019-07-02 23:21:07
171170317010013,32,22,354,1,10.0,45.6,2019-07-02 23:21:07
171170317010013,11,31,350,0,19.5,72.12820512820512,2019-07-02 23:21:06
171170317010013,12,0,780,0,11.0,62.36363636363637,2019-07-02 23:21:06
171170317010013,31,0,1000,3,3.0,35.0,2019-07-02 23:21:06
171170317010013,32,16,583,1,6.5,40.384615384615394,2019-07-02 23:21:06
171170317010013,11,0,965,0,6.0,77.0,2019-07-02 23:21:06
171170317010013,12,0,687,0,13.0,58.615384615384606,2019-07-02 23:21:06
171170317010013,31,0,1000,0,1.0,90.0,2019-07-02 23:21:06
171170317010013,32,0,439,1,16.5,41.96969696969697,2019-07-02 23:21:06
171170317010013,11,0,997,0,8.0,71.0,2019-07-02 23:21:05
171170317010013,12,0,537,1,14.5,53.620689655172406,2019-07-02 23:21:05
171170317010013,31,20,686,3,5.0,44.0,2019-07-02 23:21:05
